Date,5Yr,7Yr,10Yr,20Yr,30Yr,Date_WTI,WTI_Closing_Price
2020-07-22,-1.13,-1.02,-0.88,-0.55,-0.32,2020-06-25,38.720001220703125
2020-07-23,-1.1,-1.02,-0.9,-0.59,-0.34,2020-06-26,38.4900016784668
2020-07-24,-1.08,-1.01,-0.92,-0.62,-0.37,2020-06-29,39.70000076293945
2020-07-27,-1.08,-1.0,-0.9,-0.6,-0.36,2020-06-30,39.27000045776367
2020-07-28,-1.1,-1.03,-0.92,-0.63,-0.39,2020-07-01,39.81999969482422
2020-07-29,-1.13,-1.06,-0.95,-0.65,-0.4,2020-07-02,40.650001525878906
2020-07-30,-1.14,-1.07,-0.97,-0.68,-0.42,2020-07-06,40.630001068115234
2020-07-31,-1.19,-1.11,-1.0,-0.69,-0.45,2020-07-07,40.619998931884766
2020-08-03,-1.24,-1.15,-1.02,-0.69,-0.44,2020-07-08,40.900001525878906
2020-08-04,-1.26,-1.17,-1.05,-0.71,-0.46,2020-07-09,39.619998931884766
2020-08-05,-1.3,-1.2,-1.06,-0.71,-0.45,2020-07-10,40.54999923706055
2020-08-06,-1.32,-1.22,-1.08,-0.72,-0.45,2020-07-13,40.09999847412109
2020-08-07,-1.27,-1.18,-1.04,-0.69,-0.41,2020-07-14,40.290000915527344
2020-08-10,-1.25,-1.15,-1.02,-0.67,-0.41,2020-07-15,41.20000076293945
2020-08-11,-1.23,-1.13,-0.99,-0.63,-0.37,2020-07-16,40.75
2020-08-12,-1.26,-1.14,-0.98,-0.61,-0.35,2020-07-17,40.59000015258789
2020-08-13,-1.24,-1.12,-0.96,-0.57,-0.3,2020-07-20,40.810001373291016
2020-08-14,-1.24,-1.11,-0.94,-0.54,-0.26,2020-07-21,41.959999084472656
2020-08-17,-1.25,-1.13,-0.97,-0.56,-0.28,2020-07-22,41.900001525878906
2020-08-18,-1.28,-1.17,-1.01,-0.62,-0.35,2020-07-23,41.06999969482422
2020-08-19,-1.26,-1.15,-0.99,-0.6,-0.33,2020-07-24,41.290000915527344
2020-08-20,-1.22,-1.12,-0.97,-0.56,-0.26,2020-07-27,41.59999847412109
2020-08-21,-1.25,-1.15,-1.0,-0.61,-0.34,2020-07-28,41.040000915527344
2020-08-24,-1.29,-1.18,-1.02,-0.63,-0.36,2020-07-29,41.27000045776367
2020-08-25,-1.3,-1.18,-1.01,-0.61,-0.34,2020-07-30,39.91999816894531
2020-08-26,-1.35,-1.22,-1.03,-0.63,-0.35,2020-07-31,40.27000045776367
2020-08-27,-1.34,-1.19,-0.99,-0.55,-0.26,2020-08-03,41.0099983215332
2020-08-28,-1.4,-1.26,-1.03,-0.57,-0.28,2020-08-04,41.70000076293945
2020-08-31,-1.41,-1.27,-1.08,-0.64,-0.35,2020-08-05,42.18999862670898
2020-09-01,-1.39,-1.26,-1.08,-0.67,-0.39,2020-08-06,41.95000076293945
2020-09-02,-1.35,-1.23,-1.07,-0.67,-0.4,2020-08-07,41.220001220703125
2020-09-03,-1.29,-1.18,-1.02,-0.65,-0.39,2020-08-10,41.93999862670898
2020-09-04,-1.27,-1.15,-0.98,-0.59,-0.33,2020-08-11,41.61000061035156
2020-09-08,-1.27,-1.16,-0.99,-0.61,-0.35,2020-08-12,42.66999816894531
2020-09-09,-1.29,-1.17,-1.0,-0.61,-0.34,2020-08-13,42.2400016784668
2020-09-10,-1.28,-1.17,-1.01,-0.62,-0.36,2020-08-14,42.0099983215332
2020-09-11,-1.27,-1.15,-0.98,-0.6,-0.33,2020-08-17,42.88999938964844
2020-09-14,-1.27,-1.14,-0.97,-0.59,-0.32,2020-08-18,42.88999938964844
2020-09-15,-1.27,-1.15,-0.99,-0.6,-0.34,2020-08-19,42.93000030517578
2020-09-16,-1.29,-1.16,-0.99,-0.58,-0.32,2020-08-20,42.58000183105469
2020-09-17,-1.29,-1.15,-0.97,-0.57,-0.32,2020-08-21,42.34000015258789
2020-09-18,-1.29,-1.15,-0.97,-0.57,-0.31,2020-08-24,42.619998931884766
2020-09-21,-1.23,-1.11,-0.94,-0.56,-0.3,2020-08-25,43.34999847412109
2020-09-22,-1.23,-1.1,-0.94,-0.56,-0.3,2020-08-26,43.38999938964844
2020-09-23,-1.2,-1.08,-0.92,-0.55,-0.31,2020-08-27,43.040000915527344
2020-09-24,-1.18,-1.07,-0.91,-0.56,-0.33,2020-08-28,42.970001220703125
2020-09-25,-1.17,-1.07,-0.92,-0.55,-0.34,2020-08-31,42.61000061035156
2020-09-28,-1.22,-1.11,-0.94,-0.55,-0.34,2020-09-01,42.7599983215332
2020-09-29,-1.25,-1.14,-0.98,-0.59,-0.36,2020-09-02,41.5099983215332
2020-09-30,-1.22,-1.11,-0.94,-0.54,-0.32,2020-09-03,41.369998931884766
2020-10-01,-1.21,-1.11,-0.95,-0.55,-0.34,2020-09-04,39.77000045776367
2020-10-02,-1.2,-1.1,-0.94,-0.55,-0.33,2020-09-08,36.7599983215332
2020-10-05,-1.19,-1.07,-0.9,-0.5,-0.27,2020-09-09,38.04999923706055
2020-10-06,-1.19,-1.07,-0.9,-0.5,-0.26,2020-09-10,37.29999923706055
2020-10-07,-1.19,-1.07,-0.9,-0.48,-0.24,2020-09-11,37.33000183105469
2020-10-08,-1.23,-1.12,-0.94,-0.52,-0.29,2020-09-14,37.2599983215332
2020-10-09,-1.22,-1.1,-0.94,-0.52,-0.29,2020-09-15,38.27999877929688
2020-10-13,-1.21,-1.11,-0.96,-0.58,-0.33,2020-09-16,40.15999984741211
2020-10-14,-1.22,-1.11,-0.96,-0.58,-0.33,2020-09-17,40.970001220703125
2020-10-15,-1.2,-1.1,-0.95,-0.57,-0.33,2020-09-18,41.11000061035156
2020-10-16,-1.21,-1.1,-0.95,-0.56,-0.33,2020-09-21,39.310001373291016
2020-10-19,-1.19,-1.08,-0.93,-0.53,-0.3,2020-09-22,39.59999847412109
2020-10-20,-1.19,-1.08,-0.91,-0.49,-0.26,2020-09-23,39.93000030517578
2020-10-21,-1.2,-1.08,-0.91,-0.48,-0.26,2020-09-24,40.310001373291016
2020-10-22,-1.3,-1.13,-0.89,-0.45,-0.23,2020-09-25,40.25
2020-10-23,-1.29,-1.12,-0.9,-0.47,-0.25,2020-09-28,40.59999847412109
2020-10-26,-1.28,-1.12,-0.91,-0.49,-0.28,2020-09-29,39.290000915527344
2020-10-27,-1.3,-1.14,-0.92,-0.52,-0.3,2020-09-30,40.220001220703125
2020-10-28,-1.27,-1.11,-0.91,-0.5,-0.29,2020-10-01,38.720001220703125
2020-10-29,-1.23,-1.07,-0.86,-0.47,-0.26,2020-10-02,37.04999923706055
2020-10-30,-1.21,-1.04,-0.82,-0.42,-0.23,2020-10-05,39.220001220703125
2020-11-02,-1.22,-1.06,-0.84,-0.42,-0.26,2020-10-06,40.66999816894531
2020-11-03,-1.23,-1.05,-0.82,-0.42,-0.24,2020-10-07,39.95000076293945
2020-11-04,-1.23,-1.07,-0.86,-0.47,-0.27,2020-10-08,41.18999862670898
2020-11-05,-1.22,-1.07,-0.87,-0.48,-0.29,2020-10-09,40.59999847412109
2020-11-06,-1.18,-1.03,-0.82,-0.43,-0.24,2020-10-12,39.43000030517578
2020-11-09,-1.19,-1.01,-0.77,-0.33,-0.15,2020-10-13,40.20000076293945
2020-11-10,-1.23,-1.04,-0.78,-0.33,-0.17,2020-10-14,41.040000915527344
2020-11-12,-1.23,-1.06,-0.83,-0.38,-0.24,2020-10-15,40.959999084472656
2020-11-13,-1.23,-1.05,-0.83,-0.4,-0.24,2020-10-16,40.880001068115234
2020-11-16,-1.23,-1.05,-0.81,-0.36,-0.22,2020-10-19,40.83000183105469
2020-11-17,-1.24,-1.07,-0.83,-0.38,-0.25,2020-10-20,41.459999084472656
2020-11-18,-1.23,-1.05,-0.82,-0.4,-0.24,2020-10-21,40.02999877929688
2020-11-19,-1.23,-1.05,-0.84,-0.46,-0.27,2020-10-22,40.63999938964844
2020-11-20,-1.23,-1.06,-0.86,-0.49,-0.31,2020-10-23,39.84999847412109
2020-11-23,-1.23,-1.04,-0.85,-0.49,-0.3,2020-10-26,38.560001373291016
2020-11-24,-1.26,-1.07,-0.86,-0.48,-0.29,2020-10-27,39.56999969482422
2020-11-25,-1.28,-1.09,-0.87,-0.49,-0.29,2020-10-28,37.38999938964844
2020-11-27,-1.3,-1.11,-0.91,-0.53,-0.33,2020-10-29,36.16999816894531
2020-11-30,-1.32,-1.13,-0.93,-0.55,-0.35,2020-10-30,35.790000915527344
2020-12-01,-1.3,-1.11,-0.89,-0.49,-0.3,2020-11-02,36.810001373291016
2020-12-02,-1.34,-1.13,-0.9,-0.49,-0.29,2020-11-03,37.65999984741211
2020-12-03,-1.38,-1.18,-0.94,-0.51,-0.32,2020-11-04,39.150001525878906
2020-12-04,-1.41,-1.18,-0.92,-0.48,-0.28,2020-11-05,38.790000915527344
2020-12-07,-1.44,-1.21,-0.94,-0.49,-0.3,2020-11-06,37.13999938964844
2020-12-08,-1.45,-1.22,-0.97,-0.53,-0.32,2020-11-09,40.290000915527344
2020-12-09,-1.43,-1.2,-0.96,-0.53,-0.32,2020-11-10,41.36000061035156
2020-12-10,-1.44,-1.21,-0.96,-0.55,-0.35,2020-11-11,41.45000076293945
2020-12-11,-1.45,-1.21,-0.97,-0.55,-0.34,2020-11-12,41.119998931884766
2020-12-14,-1.47,-1.23,-0.98,-0.55,-0.34,2020-11-13,40.130001068115234
2020-12-15,-1.49,-1.25,-0.99,-0.56,-0.35,2020-11-16,41.34000015258789
2020-12-16,-1.53,-1.27,-1.0,-0.55,-0.33,2020-11-17,41.43000030517578
2020-12-17,-1.52,-1.27,-1.0,-0.56,-0.33,2020-11-18,41.81999969482422
2020-12-18,-1.53,-1.26,-1.0,-0.55,-0.32,2020-11-19,41.7400016784668
2020-12-21,-1.51,-1.25,-1.0,-0.56,-0.32,2020-11-20,42.150001525878906
2020-12-22,-1.55,-1.29,-1.01,-0.54,-0.33,2020-11-23,43.060001373291016
2020-12-23,-1.55,-1.28,-1.01,-0.55,-0.32,2020-11-24,44.90999984741211
2020-12-24,-1.55,-1.29,-1.03,-0.58,-0.35,2020-11-25,45.709999084472656
2020-12-28,-1.54,-1.28,-1.03,-0.58,-0.35,2020-11-27,45.52999877929688
2020-12-29,-1.53,-1.27,-1.02,-0.58,-0.34,2020-11-30,45.34000015258789
2020-12-30,-1.55,-1.28,-1.03,-0.58,-0.35,2020-12-01,44.54999923706055
2020-12-31,-1.59,-1.31,-1.06,-0.61,-0.37,2020-12-02,45.27999877929688
2021-01-04,-1.62,-1.34,-1.08,-0.63,-0.39,2020-12-03,45.63999938964844
2021-01-05,-1.63,-1.34,-1.07,-0.61,-0.36,2020-12-04,46.2599983215332
2021-01-06,-1.61,-1.3,-1.02,-0.55,-0.3,2020-12-07,45.7599983215332
2021-01-07,-1.63,-1.3,-1.01,-0.53,-0.28,2020-12-08,45.59999847412109
2021-01-08,-1.58,-1.23,-0.93,-0.46,-0.21,2020-12-09,45.52000045776367
2021-01-11,-1.54,-1.2,-0.91,-0.45,-0.2,2020-12-10,46.77999877929688
2021-01-12,-1.56,-1.22,-0.93,-0.47,-0.22,2020-12-11,46.56999969482422
2021-01-13,-1.56,-1.23,-0.96,-0.52,-0.28,2020-12-14,46.9900016784668
2021-01-14,-1.6,-1.24,-0.94,-0.48,-0.24,2020-12-15,47.619998931884766
2021-01-15,-1.63,-1.28,-0.99,-0.51,-0.26,2020-12-16,47.81999969482422
2021-01-19,-1.67,-1.3,-1.0,-0.53,-0.29,2020-12-17,48.36000061035156
2021-01-20,-1.7,-1.33,-1.02,-0.54,-0.3,2020-12-18,49.09999847412109
2021-01-21,-1.73,-1.34,-0.98,-0.53,-0.3,2020-12-21,47.7400016784668
2021-01-22,-1.72,-1.34,-0.99,-0.53,-0.3,2020-12-22,47.02000045776367
2021-01-25,-1.73,-1.37,-1.03,-0.56,-0.32,2020-12-23,48.119998931884766
2021-01-26,-1.73,-1.37,-1.03,-0.55,-0.29,2020-12-24,48.22999954223633
2021-01-27,-1.74,-1.38,-1.04,-0.55,-0.28,2020-12-28,47.619998931884766
2021-01-28,-1.76,-1.4,-1.06,-0.57,-0.31,2020-12-29,48.0
2021-01-29,-1.76,-1.38,-1.02,-0.52,-0.27,2020-12-30,48.400001525878906
2021-02-01,-1.76,-1.39,-1.02,-0.51,-0.27,2020-12-31,48.52000045776367
2021-02-02,-1.78,-1.4,-1.03,-0.51,-0.27,2021-01-04,47.619998931884766
2021-02-03,-1.81,-1.43,-1.04,-0.5,-0.25,2021-01-05,49.93000030517578
2021-02-04,-1.79,-1.4,-1.02,-0.49,-0.24,2021-01-06,50.630001068115234
2021-02-05,-1.81,-1.42,-1.02,-0.46,-0.2,2021-01-07,50.83000183105469
2021-02-08,-1.83,-1.43,-1.03,-0.46,-0.22,2021-01-08,52.2400016784668
2021-02-09,-1.83,-1.43,-1.04,-0.48,-0.22,2021-01-11,52.25
2021-02-10,-1.85,-1.46,-1.06,-0.49,-0.24,2021-01-12,53.209999084472656
2021-02-11,-1.86,-1.45,-1.04,-0.45,-0.2,2021-01-13,52.90999984741211
2021-02-12,-1.85,-1.44,-1.01,-0.41,-0.16,2021-01-14,53.56999969482422
2021-02-16,-1.8,-1.38,-0.94,-0.33,-0.11,2021-01-15,52.36000061035156
2021-02-17,-1.78,-1.36,-0.92,-0.33,-0.11,2021-01-19,52.97999954223633
2021-02-18,-1.73,-1.31,-0.87,-0.29,-0.04,2021-01-20,53.2400016784668
2021-02-19,-1.7,-1.27,-0.8,-0.2,0.03,2021-01-21,53.130001068115234
2021-02-22,-1.74,-1.28,-0.79,-0.18,0.06,2021-01-22,52.27000045776367
2021-02-23,-1.76,-1.29,-0.79,-0.16,0.08,2021-01-25,52.77000045776367
2021-02-24,-1.76,-1.28,-0.79,-0.16,0.11,2021-01-26,52.61000061035156
2021-02-25,-1.53,-1.06,-0.6,-0.03,0.22,2021-01-27,52.84999847412109
2021-02-26,-1.64,-1.16,-0.71,-0.18,0.06,2021-01-28,52.34000015258789
2021-03-01,-1.69,-1.19,-0.71,-0.14,0.12,2021-01-29,52.20000076293945
2021-03-02,-1.76,-1.26,-0.78,-0.18,0.08,2021-02-01,53.54999923706055
2021-03-03,-1.72,-1.21,-0.74,-0.17,0.1,2021-02-02,54.7599983215332
2021-03-04,-1.66,-1.14,-0.66,-0.11,0.15,2021-02-03,55.68999862670898
2021-03-05,-1.64,-1.12,-0.66,-0.13,0.12,2021-02-04,56.22999954223633
2021-03-08,-1.56,-1.06,-0.62,-0.1,0.15,2021-02-05,56.84999847412109
2021-03-09,-1.58,-1.09,-0.66,-0.15,0.1,2021-02-08,57.970001220703125
2021-03-10,-1.67,-1.17,-0.73,-0.21,0.05,2021-02-09,58.36000061035156
2021-03-11,-1.73,-1.2,-0.74,-0.19,0.08,2021-02-10,58.68000030517578
2021-03-12,-1.66,-1.11,-0.62,-0.05,0.21,2021-02-11,58.2400016784668
2021-03-15,-1.7,-1.14,-0.65,-0.1,0.16,2021-02-12,59.470001220703125
2021-03-16,-1.76,-1.18,-0.68,-0.12,0.14,2021-02-16,60.04999923706055
2021-03-17,-1.78,-1.19,-0.67,-0.09,0.17,2021-02-17,61.13999938964844
2021-03-18,-1.64,-1.06,-0.56,-0.03,0.21,2021-02-18,60.52000045776367
2021-03-19,-1.61,-1.05,-0.57,-0.06,0.18,2021-02-19,59.2400016784668
2021-03-22,-1.64,-1.1,-0.64,-0.15,0.08,2021-02-22,61.4900016784668
2021-03-23,-1.65,-1.12,-0.66,-0.17,0.05,2021-02-23,61.66999816894531
2021-03-24,-1.7,-1.15,-0.69,-0.2,0.03,2021-02-24,63.220001220703125
2021-03-25,-1.72,-1.16,-0.69,-0.19,0.05,2021-02-25,63.52999877929688
2021-03-26,-1.72,-1.15,-0.67,-0.17,0.06,2021-02-26,61.5
2021-03-29,-1.67,-1.11,-0.63,-0.13,0.1,2021-03-01,60.63999938964844
2021-03-30,-1.62,-1.07,-0.62,-0.14,0.09,2021-03-02,59.75
2021-03-31,-1.62,-1.08,-0.63,-0.13,0.11,2021-03-03,61.27999877929688
2021-04-01,-1.65,-1.11,-0.66,-0.16,0.07,2021-03-04,63.83000183105469
2021-04-02,-1.61,-1.08,-0.64,-0.16,0.07,2021-03-05,66.08999633789062
2021-04-05,-1.61,-1.07,-0.62,-0.14,0.1,2021-03-08,65.05000305175781
2021-04-06,-1.64,-1.1,-0.65,-0.15,0.1,2021-03-09,64.01000213623047
2021-04-07,-1.66,-1.11,-0.66,-0.13,0.12,2021-03-10,64.44000244140625
2021-04-08,-1.7,-1.14,-0.69,-0.16,0.1,2021-03-11,66.0199966430664
2021-04-09,-1.64,-1.09,-0.64,-0.11,0.14,2021-03-12,65.61000061035156
2021-04-12,-1.63,-1.09,-0.64,-0.12,0.13,2021-03-15,65.38999938964844
2021-04-13,-1.69,-1.14,-0.69,-0.17,0.09,2021-03-16,64.80000305175781
2021-04-14,-1.69,-1.14,-0.69,-0.16,0.1,2021-03-17,64.5999984741211
2021-04-15,-1.74,-1.21,-0.77,-0.25,0.01,2021-03-18,60.0
2021-04-16,-1.73,-1.2,-0.77,-0.25,0.01,2021-03-19,61.41999816894531
2021-04-19,-1.71,-1.18,-0.73,-0.2,0.05,2021-03-22,61.54999923706055
2021-04-20,-1.71,-1.18,-0.74,-0.22,0.04,2021-03-23,57.7599983215332
2021-04-21,-1.72,-1.2,-0.76,-0.23,0.02,2021-03-24,61.18000030517578
2021-04-22,-1.61,-1.02,-0.76,-0.27,0.0,2021-03-25,58.560001373291016
2021-04-23,-1.61,-1.04,-0.76,-0.26,0.0,2021-03-26,60.970001220703125
2021-04-26,-1.62,-1.05,-0.78,-0.28,-0.02,2021-03-29,61.560001373291016
2021-04-27,-1.63,-1.03,-0.76,-0.26,-0.01,2021-03-30,60.54999923706055
2021-04-28,-1.68,-1.08,-0.78,-0.27,-0.02,2021-03-31,59.15999984741211
2021-04-29,-1.7,-1.06,-0.77,-0.26,0.01,2021-04-01,61.45000076293945
2021-04-30,-1.71,-1.06,-0.76,-0.24,0.02,2021-04-05,58.650001525878906
2021-05-03,-1.76,-1.14,-0.79,-0.25,0.02,2021-04-06,59.33000183105469
2021-05-04,-1.8,-1.16,-0.81,-0.27,0.0,2021-04-07,59.77000045776367
2021-05-05,-1.88,-1.21,-0.88,-0.32,-0.05,2021-04-08,59.59999847412109
2021-05-06,-1.85,-1.24,-0.87,-0.3,-0.03,2021-04-09,59.31999969482422
2021-05-07,-1.88,-1.23,-0.89,-0.31,-0.03,2021-04-12,59.70000076293945
2021-05-10,-1.91,-1.27,-0.91,-0.32,-0.03,2021-04-13,60.18000030517578
2021-05-11,-1.88,-1.29,-0.89,-0.29,0.0,2021-04-14,63.150001525878906
2021-05-12,-1.85,-1.23,-0.85,-0.25,0.04,2021-04-15,63.459999084472656
2021-05-13,-1.81,-1.18,-0.85,-0.26,0.03,2021-04-16,63.130001068115234
2021-05-14,-1.86,-1.27,-0.88,-0.3,-0.02,2021-04-19,63.380001068115234
2021-05-17,-1.88,-1.29,-0.9,-0.3,-0.02,2021-04-20,62.43999862670898
2021-05-18,-1.89,-1.34,-0.88,-0.27,0.0,2021-04-21,61.34999847412109
2021-05-19,-1.79,-1.25,-0.8,-0.21,0.04,2021-04-22,61.43000030517578
2021-05-20,-1.76,-1.22,-0.78,-0.21,0.04,2021-04-23,62.13999938964844
2021-05-21,-1.78,-1.25,-0.8,-0.21,0.03,2021-04-26,61.90999984741211
2021-05-24,-1.82,-1.28,-0.83,-0.25,0.0,2021-04-27,62.93999862670898
2021-05-25,-1.84,-1.3,-0.86,-0.29,-0.05,2021-04-28,63.86000061035156
2021-05-26,-1.8,-1.27,-0.82,-0.26,-0.03,2021-04-29,65.01000213623047
2021-05-27,-1.78,-1.25,-0.81,-0.25,-0.02,2021-04-30,63.58000183105469
2021-05-28,-1.78,-1.27,-0.84,-0.3,-0.06,2021-05-03,64.48999786376953
2021-06-01,-1.79,-1.26,-0.84,-0.29,-0.05,2021-05-04,65.69000244140625
2021-06-02,-1.79,-1.28,-0.85,-0.29,-0.05,2021-05-05,65.62999725341797
2021-06-03,-1.72,-1.22,-0.79,-0.25,-0.03,2021-05-06,64.70999908447266
2021-06-04,-1.76,-1.26,-0.84,-0.31,-0.08,2021-05-07,64.9000015258789
2021-06-07,-1.72,-1.22,-0.82,-0.29,-0.06,2021-05-10,64.91999816894531
2021-06-08,-1.7,-1.21,-0.83,-0.32,-0.09,2021-05-11,65.27999877929688
2021-06-09,-1.66,-1.19,-0.82,-0.33,-0.11,2021-05-12,66.08000183105469
2021-06-10,-1.74,-1.27,-0.9,-0.39,-0.16,2021-05-13,63.81999969482422
2021-06-11,-1.67,-1.21,-0.85,-0.37,-0.14,2021-05-14,65.37000274658203
2021-06-14,-1.64,-1.19,-0.85,-0.37,-0.15,2021-05-17,66.2699966430664
2021-06-15,-1.67,-1.21,-0.87,-0.38,-0.15,2021-05-18,65.48999786376953
2021-06-16,-1.52,-1.09,-0.75,-0.31,-0.11,2021-05-19,63.36000061035156
2021-06-17,-1.41,-0.94,-0.75,-0.36,-0.15,2021-05-20,62.04999923706055
2021-06-18,-1.48,-1.1,-0.79,-0.38,-0.21,2021-05-21,63.58000183105469
2021-06-21,-1.51,-1.11,-0.75,-0.31,-0.12,2021-05-24,66.05000305175781
2021-06-22,-1.59,-1.19,-0.83,-0.36,-0.17,2021-05-25,66.06999969482422
2021-06-23,-1.59,-1.19,-0.84,-0.36,-0.16,2021-05-26,66.20999908447266
2021-06-24,-1.55,-1.15,-0.81,-0.36,-0.16,2021-05-27,66.8499984741211
2021-06-25,-1.54,-1.13,-0.8,-0.34,-0.13,2021-05-28,66.31999969482422
2021-06-28,-1.55,-1.16,-0.84,-0.4,-0.19,2021-06-01,67.72000122070312
2021-06-29,-1.57,-1.16,-0.83,-0.38,-0.17,2021-06-02,68.83000183105469
2021-06-30,-1.6,-1.21,-0.87,-0.4,-0.2,2021-06-03,68.80999755859375
2021-07-01,-1.6,-1.21,-0.87,-0.41,-0.21,2021-06-04,69.62000274658203
2021-07-02,-1.63,-1.23,-0.89,-0.43,-0.22,2021-06-07,69.2300033569336
2021-07-06,-1.67,-1.28,-0.94,-0.47,-0.26,2021-06-08,70.05000305175781
2021-07-07,-1.64,-1.25,-0.95,-0.49,-0.28,2021-06-09,69.95999908447266
2021-07-08,-1.64,-1.26,-0.92,-0.45,-0.25,2021-06-10,70.29000091552734
2021-07-09,-1.65,-1.25,-0.91,-0.43,-0.23,2021-06-11,70.91000366210938
2021-07-12,-1.67,-1.26,-0.95,-0.47,-0.25,2021-06-14,70.87999725341797
2021-07-13,-1.71,-1.28,-0.94,-0.45,-0.23,2021-06-15,72.12000274658203
2021-07-14,-1.73,-1.31,-0.97,-0.47,-0.25,2021-06-16,72.1500015258789
2021-07-15,-1.75,-1.34,-1.01,-0.52,-0.29,2021-06-17,71.04000091552734
2021-07-16,-1.73,-1.31,-1.02,-0.53,-0.29,2021-06-18,71.63999938964844
2021-07-19,-1.71,-1.31,-1.05,-0.58,-0.34,2021-06-21,73.66000366210938
2021-07-20,-1.71,-1.32,-1.03,-0.53,-0.29,2021-06-22,73.05999755859375
2021-07-21,-1.71,-1.3,-0.98,-0.49,-0.26,2021-06-23,73.08000183105469
2021-07-22,-1.75,-1.34,-1.01,-0.53,-0.29,2021-06-24,73.30000305175781
2021-07-23,-1.81,-1.4,-1.05,-0.55,-0.31,2021-06-25,74.05000305175781
2021-07-26,-1.86,-1.45,-1.11,-0.61,-0.36,2021-06-28,72.91000366210938
2021-07-27,-1.84,-1.42,-1.13,-0.62,-0.36,2021-06-29,72.9800033569336
2021-07-28,-1.85,-1.39,-1.15,-0.63,-0.36,2021-06-30,73.47000122070312
2021-07-29,-1.85,-1.4,-1.15,-0.63,-0.36,2021-07-01,75.2300033569336
2021-07-30,-1.87,-1.43,-1.16,-0.62,-0.35,2021-07-02,75.16000366210938
2021-08-02,-1.85,-1.41,-1.17,-0.64,-0.36,2021-07-06,73.37000274658203
2021-08-03,-1.86,-1.42,-1.19,-0.66,-0.37,2021-07-07,72.19999694824219
2021-08-04,-1.83,-1.42,-1.16,-0.64,-0.37,2021-07-08,72.94000244140625
2021-08-05,-1.74,-1.32,-1.1,-0.6,-0.34,2021-07-09,74.55999755859375
2021-08-06,-1.73,-1.34,-1.06,-0.55,-0.3,2021-07-12,74.0999984741211
2021-08-09,-1.71,-1.32,-1.04,-0.54,-0.28,2021-07-13,75.25
2021-08-10,-1.71,-1.32,-1.04,-0.54,-0.28,2021-07-14,73.12999725341797
2021-08-11,-1.74,-1.34,-1.07,-0.55,-0.28,2021-07-15,71.6500015258789
2021-08-12,-1.72,-1.32,-1.05,-0.53,-0.26,2021-07-16,71.80999755859375
2021-08-13,-1.73,-1.33,-1.08,-0.57,-0.3,2021-07-19,66.41999816894531
2021-08-16,-1.75,-1.38,-1.1,-0.58,-0.31,2021-07-20,67.41999816894531
2021-08-17,-1.72,-1.35,-1.07,-0.54,-0.27,2021-07-21,70.30000305175781
2021-08-18,-1.69,-1.32,-1.05,-0.55,-0.29,2021-07-22,71.91000366210938
2021-08-19,-1.67,-1.33,-1.04,-0.55,-0.3,2021-07-23,72.06999969482422
2021-08-20,-1.6,-1.26,-1.01,-0.54,-0.3,2021-07-26,71.91000366210938
2021-08-23,-1.65,-1.3,-1.02,-0.55,-0.31,2021-07-27,71.6500015258789
2021-08-24,-1.65,-1.3,-1.01,-0.53,-0.29,2021-07-28,72.38999938964844
2021-08-25,-1.67,-1.32,-1.0,-0.49,-0.26,2021-07-29,73.62000274658203
2021-08-26,-1.66,-1.32,-0.99,-0.5,-0.28,2021-07-30,73.94999694824219
2021-08-27,-1.74,-1.39,-1.08,-0.59,-0.35,2021-08-02,71.26000213623047
2021-08-30,-1.74,-1.39,-1.08,-0.58,-0.34,2021-08-03,70.55999755859375
2021-08-31,-1.71,-1.36,-1.03,-0.54,-0.3,2021-08-04,68.1500015258789
2021-09-01,-1.7,-1.35,-1.03,-0.54,-0.31,2021-08-05,69.08999633789062
2021-09-02,-1.69,-1.34,-1.03,-0.55,-0.31,2021-08-06,68.27999877929688
2021-09-03,-1.7,-1.34,-1.01,-0.51,-0.28,2021-08-09,66.4800033569336
2021-09-07,-1.69,-1.32,-0.98,-0.47,-0.25,2021-08-10,68.29000091552734
2021-09-08,-1.72,-1.36,-1.03,-0.53,-0.29,2021-08-11,69.25
2021-09-09,-1.76,-1.4,-1.08,-0.59,-0.36,2021-08-12,69.08999633789062
2021-09-10,-1.73,-1.36,-1.05,-0.58,-0.34,2021-08-13,68.44000244140625
2021-09-13,-1.72,-1.35,-1.04,-0.57,-0.34,2021-08-16,67.29000091552734
2021-09-14,-1.7,-1.35,-1.05,-0.59,-0.37,2021-08-17,66.58999633789062
2021-09-15,-1.7,-1.33,-1.04,-0.58,-0.36,2021-08-18,65.45999908447266
2021-09-16,-1.69,-1.32,-1.01,-0.55,-0.34,2021-08-19,63.68999862670898
2021-09-17,-1.63,-1.28,-0.96,-0.52,-0.32,2021-08-20,62.31999969482422
2021-09-20,-1.6,-1.25,-0.98,-0.55,-0.34,2021-08-23,65.63999938964844
2021-09-21,-1.6,-1.24,-0.96,-0.54,-0.33,2021-08-24,67.54000091552734
2021-09-22,-1.55,-1.22,-0.96,-0.55,-0.34,2021-08-25,68.36000061035156
2021-09-23,-1.54,-1.2,-0.9,-0.49,-0.3,2021-08-26,67.41999816894531
2021-09-24,-1.5,-1.15,-0.87,-0.44,-0.24,2021-08-27,68.73999786376953
2021-09-27,-1.52,-1.16,-0.87,-0.45,-0.25,2021-08-30,69.20999908447266
